response,guild,atlas,period,survey,cwm_sti,expected_richness,n_species,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub
cwm_sti,all_species,1,1970s,DB55_1,12.01545943290636,57.377371900971006,157,DB55,577499.5492296974,6377499.66181914,8.39829495790694,117.000101042989,0.680398839283318,0,0.214086509060198,0.267379273421922,0.442736792615579,0.0757974249023002
cwm_sti,all_species,1,1970s,DB56_1,11.965818179439113,52.19925836920393,157,DB56,577499.5641771164,6382499.691316109,8.42548885507607,118.159121417044,0.714364554495508,0,0.280976234112854,0.384766371474342,0.195082204198134,0.139175190214671
cwm_sti,all_species,1,1970s,DB57_1,11.925929197411383,45.7529564803785,157,DB57,577499.537492288,6387499.64755162,8.41906385066548,119.472867025434,0.677035557435691,0,0,0.215400352731379,0.430660348337752,0
cwm_sti,all_species,1,1970s,DB60_1,12.119924638514973,47.153169686454746,157,DB60,582499.5631405126,6352499.870773819,8.33689381870117,123.801395645677,0.0355519493992693,0.0181037193540863,0.981896280645914,0,0,0
cwm_sti,all_species,1,1970s,DB62_1,12.101545175470541,45.063425247139634,157,DB62,582499.4927491389,6362499.801014301,8.18881349363584,123.220878411343,0.0670784908996616,0,0.965253430455025,0,0,0.0347465695449746
cwm_sti,all_species,1,1970s,DB63_1,12.149770010371002,44.61579727425354,157,DB63,582499.5234498292,6367499.770816479,8.26044736361438,116.201067225868,0.380493252862508,0.0215472099474648,0.776163185591841,0.0235444952925857,0.0958503600981134,0.0828947490699955
cwm_sti,all_species,1,1970s,DB64_1,12.102594752205846,52.172227378828396,157,DB64,582499.4955886239,6372499.778775646,8.38104591623557,113.324941635997,0.763035794577781,0.047384771182355,0.221622539118894,0.185888702237706,0.307755337635082,0.237348649825963
cwm_sti,all_species,1,1970s,DB65_1,11.951150207260675,45.34042922598356,157,DB65,582499.4702860015,6377499.714756137,8.45224521989521,115.654902991302,0.583005458531842,0.0668659685768223,0,0.284870188814148,0.546619651869102,0.101644190739929
cwm_sti,all_species,1,1970s,DB66_1,11.99262891470041,43.33060016125647,157,DB66,582499.5038627629,6382499.691246823,8.44840654601047,118.883596236635,0.607797101749335,0.0265264435098768,0.0843437747874063,0.312180065639589,0.532465894317843,0.0444838217452851
cwm_sti,all_species,1,1970s,DB67_1,11.841857990432898,51.0389300817301,157,DB67,582499.4776775325,6387499.594470724,8.4111943794314,121.708563493001,0.43462393330737,0.018050868860276,0,0.699344640064491,0.269341951740206,0.00608866718794495
cwm_sti,all_species,1,1970s,DB68_1,11.727800344518135,27.450946779027472,157,DB68,582499.4481154357,6392499.536917151,8.42923387121705,120.465438355947,0.540767775289231,0,0,0.371870317751896,0.0653971485850729,0
cwm_sti,all_species,1,1970s,DB70_1,12.087613734501055,40.848767499048314,157,DB70,587499.5384229121,6352499.942973814,8.40938558438243,119.834966435541,0.430589691873921,0.167706560297307,0.728339475111022,0,0.103953964591671,0
cwm_sti,all_species,1,1970s,DB71_1,12.1180228361654,32.43931361154029,157,DB71,587499.4899705768,6357499.898755164,8.31247677422288,123.957116572234,0.443607832198571,0.0994375313937015,0.728843552515502,0,0.102408295416033,0.0693106206747641
cwm_sti,all_species,1,1970s,DB72_1,12.068048885835438,55.908576498618366,157,DB72,587499.4900431393,6362499.784009084,8.19468240071135,124.712725892831,0.685701348944308,0.0565751414684938,0.453090836071985,0.0515800254456644,0.272796401003341,0.165957596010516
cwm_sti,all_species,1,1970s,DB73_1,12.136145388286842,47.146843135990586,157,DB73,587499.4724052523,6367499.8200299665,8.24765321311072,118.399875314063,0.647443567421141,0.162027823938864,0.517727198277956,0.0214839749787797,0.230532628399955,0.0682283744044461
cwm_sti,all_species,1,1970s,DB74_1,11.957827912444204,48.34054245943441,157,DB74,587499.4405852477,6372499.784163884,8.46448605508734,113.634014312196,0.713157433673185,0.0275612408881929,0.223242868354874,0.440959291498353,0.0776248208191837,0.170592038237528
cwm_sti,all_species,1,1970s,DB75_1,11.80206890979619,45.459526058581986,157,DB75,587499.4508390957,6377499.788968703,8.50255983317786,115.032405513343,0.556871884532894,0.0792620376589478,0,0.189995282576221,0.107101192738966,0
cwm_sti,all_species,1,1970s,DB77_1,11.930172246219465,42.07148466369424,157,DB77,587499.4197526195,6387499.582648063,8.46632426041489,119.022194423164,0.429625563328046,0.00167319727593064,0,0.175149121431269,0.0946649218174657,0
cwm_sti,all_species,1,1970s,DB78_1,11.872332924575728,50.29357801254047,157,DB78,587499.3735523641,6392499.482754864,8.43568923703368,120.029981705399,0.669949304253618,0,0,0.456754766532457,0.10547700718813,0.176571334459262
cwm_sti,all_species,1,1970s,DB79_1,11.938144617024651,35.950141363291046,157,DB79,587499.3020525747,6397499.533405255,8.44963450950165,120.964892889882,0.563728293273563,0,0,0.258814518644845,0.153097001892611,0
cwm_sti,all_species,1,1970s,DB80_1,12.000162764203534,30.992502559481725,157,DB80,592499.4685152426,6352499.8696485795,8.46280598242156,117.274316989991,0.699011371314266,0.067864142479647,0.0164888596980553,0.0866417925704851,0.173718147214339,0.113601435081986
cwm_sti,all_species,1,1970s,BD26_1,11.775612012309395,64.70604748676764,157,BD26,462500.0396707308,6282499.770858137,8.41134597433726,136.237286712056,0.719488971064998,0.0322337320053182,0.198995612546924,0.0974186698777999,0.00322355450138304,0.393956505929734
cwm_sti,all_species,1,1970s,DB81_1,11.94457793823311,38.83413304094953,157,DB81,592499.4687914647,6357499.903263027,8.45600522625452,116.098868184859,0.501015774708288,0.121641776723826,0.0329777193944475,0.00836907722791849,0.118219056871582,0.0354697785328804
cwm_sti,all_species,1,1970s,DB82_1,11.97902811496684,54.88539072098092,157,DB82,592499.4395459738,6362499.8651057985,8.37785865664468,116.214556286399,0.438270673401742,0.0651981954018573,0.0329777193960846,0.0937378060295879,0.0421939226358038,0.0276094804374223
cwm_sti,all_species,1,1970s,DB83_1,11.969001676073884,61.86701455776281,157,DB83,592499.43704912,6367499.867802329,8.45819926678841,113.217805947599,0.595041638598805,0.445595457046064,0,0,0.00727265644304673,0.0272308476403484
cwm_sti,all_species,1,1970s,DB89_1,11.970245284250304,57.10430692957908,157,DB89,592499.276854376,6397499.389086184,8.45519678233065,121.469415949045,0.688510462299869,0.0421522900498117,0,0.174799325904124,0.13901944234356,0.163559230153439
cwm_sti,all_species,1,1970s,DC00_1,12.09418462008218,72.31382447266202,157,DC00,552499.7981343176,6302499.822003722,8.39647255562379,118.95607391474,0.658657985331289,0.103015627346373,0.405865201360469,0.0398662820913845,0.40254355522265,0.0487093339791226
cwm_sti,all_species,1,1970s,DC01_1,12.086648896101527,52.76880833299337,157,DC01,552499.82723216,6307499.828336293,8.46780736757072,119.827265538456,0.488273065711767,0.233189022382974,0.669194113871964,0,0.0976168637450611,0
cwm_sti,all_species,1,1970s,DC02_1,12.100588743291079,52.38652211166681,157,DC02,552499.7944827778,6312499.871378481,8.43412251291645,121.245858713501,0.619511308319893,0.42911461699992,0.430856727242616,0,0.0913193217801651,0.0487093339772989
cwm_sti,all_species,1,1970s,BD27_1,12.06407148416939,54.827876675882955,157,BD27,462500.0084153306,6287499.80222181,8.15834354885979,143.795057234824,0.156903662508531,0.0791037284559225,0.914768488697125,0,0.00612778284695296,0
cwm_sti,all_species,1,1970s,DC03_1,12.097616269782852,43.116353749243764,157,DC03,552499.7615257066,6317499.840557125,8.51245919434617,120.461101401798,0.595750582027171,0.502672092222155,0.379980435614789,0.0658688685241041,0,0.0514786036389525
cwm_sti,all_species,1,1970s,DC04_1,11.973776085585087,65.16296886701736,157,DC04,552499.7262227507,6322499.847153073,8.56946177665223,123.044801467124,0.687524194261282,0.485342397467919,0.17697218561675,0,0,0.171628610780197
cwm_sti,all_species,1,1970s,DC05_1,11.812072677522869,48.52800526661009,157,DC05,552499.6892463007,6327499.779825433,8.60996316424726,123.343861456128,0.751514064979997,0.32604250897733,0.100918438367066,0.237458003148819,0,0.265467623725709
cwm_sti,all_species,1,1970s,DC10_1,12.094269127350854,53.15756109144478,157,DC10,557499.8206087413,6302499.8354761265,8.346234410269,123.399435350955,0.0441031207320077,0,0.977439461747766,0,0.0225605382522345,0
cwm_sti,all_species,1,1970s,DC11_1,12.089455576060633,70.52925117697141,157,DC11,557499.7664055785,6307499.841569215,8.42755624543722,125.181628135466,0.291523834410337,9.47033031118674e-4,0.828570288872974,0.0243546682994154,0.146128009796492,0
cwm_sti,all_species,1,1970s,DC12_1,12.143110563893433,42.68162783925574,157,DC12,557499.7547180243,6312499.886004784,8.36330278257144,129.085814624699,0.201080533097065,0.037895649574521,0.89141900484769,0,0.021976008977602,0.048709336600187
cwm_sti,all_species,1,1970s,DC13_1,12.1276624613437,37.02442399664777,157,DC13,557499.7253695964,6317499.856604637,8.45801033873002,124.167357563191,0.587189048200389,0.343430456288214,0.536053536240315,0,0.0663954156325999,0.0541205918388709
cwm_sti,all_species,1,1970s,DC14_1,12.085474122347613,49.22722622393066,157,DC14,557499.73675981,6322499.865488209,8.5116055618038,123.879169177033,0.238920579310338,0.867014956038872,0,0,0,6.77411834600117e-4
cwm_sti,all_species,1,1970s,DC15_1,12.000092449093463,54.72262774551837,157,DC15,557499.7273178204,6327499.9117859565,8.5641390244729,123.158953710608,0.640639007513268,0.560240397188507,0.114453989008273,0.0902179869711229,0.0487093366020738,0
cwm_sti,all_species,1,1970s,BD28_1,12.044063255364147,58.04962780770294,157,BD28,462500.04522956035,6292499.758577253,8.22861053472078,137.057999950213,0.140264354023409,0.0758917319972467,0.924108268002753,0,0,0
cwm_sti,all_species,1,1970s,DC16_1,12.124135303859818,44.94090006460996,157,DC16,557499.6978451451,6332499.884155993,8.54190318295452,124.86477221685,0.557272370313509,0.246277811479469,0.608271553877442,0.00720068621360875,0.106694593916605,0.0243546682994594
cwm_sti,all_species,1,1970s,DC17_1,12.084830455603262,46.679104776704605,157,DC17,557499.7080623058,6337499.783408084,8.54107451900482,122.304040478448,0.280510790695686,0.168722767682177,0.831277232317823,0,0,0
cwm_sti,all_species,1,1970s,DC18_1,12.029695662668903,53.89506356811818,157,DC18,557499.693518839,6342499.831295908,8.5424624377975409,122.12261130906,0.133790833750698,0.0720927867812335,0.927907213218766,0,0,0
cwm_sti,all_species,1,1970s,DC19_1,12.065760869326908,54.17614178185614,157,DC19,557499.6565704292,6347499.805162802,8.47489595648069,124.519976760159,0.4922282818556,0.562336659135696,0.437663340864304,0,0,0
cwm_sti,all_species,1,1970s,DC20_1,12.101366582958171,41.93004515272562,157,DC20,562499.7978840575,6302499.938668321,8.46183032506275,120.091188018759,0.0475230349358651,0.0243546672865722,0.975645332713428,0,0,0
cwm_sti,all_species,1,1970s,DC21_1,12.094525152656631,47.94068890569161,157,DC21,562499.7828758188,6307499.956366545,8.47067365216683,121.886462410196,0.0475230349327562,0.024354667284938,0.975645332715062,0,0,0
cwm_sti,all_species,1,1970s,DC22_1,12.1056926922618,42.57998846412048,157,DC22,562499.7944753097,6312499.901183143,8.41653855771675,122.749874301037,0.0259806571545396,0,0.986836390815981,0,0.0131636091840197,0
cwm_sti,all_species,1,1970s,DC23_1,12.084998529169066,71.3608670407537,157,DC23,562499.7692934149,6317499.883481737,8.5057902538065,120.666648188196,0.510105517069275,0.266080575824566,0.640617116069952,0,0.0933023081054822,0
cwm_sti,all_species,1,1970s,DC24_1,11.93414934655394,41.26767740171656,157,DC24,562499.7065775642,6322499.903231546,8.5827452509801,118.708175471084,0.598337986912993,0.540410521774826,0.315846059832153,0,0,0.00722216705881737
cwm_sti,all_species,1,1970s,DC25_1,11.844860428431025,49.02525024894309,157,DC25,562499.7284663095,6327499.850920295,8.58901035135706,121.908223903338,0.596401036919398,0.118274730977216,0.575612392508328,0,0,0.0658418347816224
cwm_sti,all_species,1,1970s,BD29_1,12.13450512847557,43.23723051249929,157,BD29,462500.0292985126,6297499.752303558,8.33839478362866,134.977495713681,0.307185699609043,0.17128546995562,0.814414574679007,0,0.0142999553653733,0
cwm_sti,all_species,1,1970s,DC26_1,12.076012383679126,71.85346055835626,157,DC26,562499.7110273131,6332499.835998577,8.38451171000104,129.868584087778,0.647233567500237,0.134613045531338,0.168377523535244,0,0.526526759938195,0.170482670995223
cwm_sti,all_species,1,1970s,DC27_1,12.056669921196914,54.294671520439344,157,DC27,562499.653506505,6337499.858435164,8.50333940167781,120.756128358638,0,0,1,0,0,0
cwm_sti,all_species,1,1970s,DC28_1,12.047449604265962,63.019013792376676,157,DC28,562499.677609729,6342499.808717862,8.48733642448124,124.088328390328,0,0,1,0,0,0
cwm_sti,all_species,1,1970s,DC30_1,12.124186743166275,41.51597059533896,157,DC30,567499.8116184272,6302499.909548791,8.4568581309054,122.884020408497,0.297027663109559,0.129791089625328,0.827772005324223,0.02435466765615,0.0180822373942991,0
cwm_sti,all_species,1,1970s,DC31_1,12.13271376692027,44.127495570070984,157,DC31,567499.7755507686,6307499.948179211,8.5102094736353,120.52503238728,0.294273174830978,0.179276735199158,0.820723264800842,0,0,0
cwm_sti,all_species,1,1970s,DC32_1,12.101053100469771,55.405364251440155,157,DC32,567499.8096190846,6312499.914980982,8.5623719304985,119.493741014763,0.0695339641538593,0.03606787358163,0.96393212641837,0,0,0
cwm_sti,all_species,1,1970s,DC33_1,11.993664025004877,60.40435147109654,157,DC33,567499.7285674406,6317499.918270218,8.53545147626108,120.356386368497,0.326050734426239,0.158769467638823,0.804612087411644,0,0,0
cwm_sti,all_species,1,1970s,DC34_1,11.77073775224015,37.71068723609087,157,DC34,567499.7138947316,6322499.9609747855,8.60238101941146,121.136109548539,0.675000686846381,0.0460211691596311,0.376289806424202,0,0,0.170482673582443
cwm_sti,all_species,1,1970s,DC35_1,12.109628546647093,39.06026932118189,157,DC35,567499.7056084871,6327499.930768742,8.52460849537671,126.25522923744,0.532339877785416,0.311892854388307,0.605702043543056,0,0.0336957667563072,0.0487093353123295
cwm_sti,all_species,1,1970s,DC36_1,12.119979276769847,41.91996999415587,157,DC36,567499.7009201018,6332499.938928539,8.51378978195898,121.422342127927,0.137514834716737,0.0742740521865837,0.925725947813416,0,0,0
cwm_sti,all_species,1,1970s,DC37_1,12.134954179882955,42.10747477119141,157,DC37,567499.6402083595,6337499.873123914,8.48175734997646,122.502444005109,0.285949287805704,0.172852699694545,0.827147300305455,0,0,0
cwm_sti,all_species,1,1970s,DC39_1,12.191546881039791,35.60509393895092,157,DC39,567499.6437902323,6347499.858365299,8.32273073095392,125.888671013656,0.0629371877552967,0.0325265717472793,0.967473428252721,0,0,0
cwm_sti,all_species,1,1970s,DC40_1,12.016656680663443,66.51988549818836,157,DC40,572499.8148650045,6302499.969526697,8.5757774144571,118.501785568546,0.685199574497028,0.00557344740940445,0.101169671883127,0.348922577888598,0.106685325565464,0.413294308883082
cwm_sti,all_species,1,1970s,DC41_1,11.938241018396898,56.40720605047949,157,DC41,572499.821296516,6307499.929013042,8.58112706256568,118.773735556521,0.65568686768864,0.0318614528658996,0.172300339908226,0.35199429046688,0.013879578337469,0.429964338421525
cwm_sti,all_species,1,1970s,DC42_1,12.100020614176875,64.5533843463598,157,DC42,572499.8176624437,6312499.927039073,8.57227279164079,121.631967050243,0.712050109702856,0.120845086017097,0.449205247079126,0.0491755961272978,0.167114754389432,0.200779810725542
cwm_sti,all_species,1,1970s,DC43_1,11.991052817081188,40.31132961888504,157,DC43,572499.74222273,6317499.962513002,8.59009939765607,120.832649578375,0.741137581815268,0.147056266002084,0.387282080725517,0,0.00242502644039459,0.126623394728781
cwm_sti,all_species,1,1970s,DC45_1,12.071726729597057,36.46743083503552,157,DC45,572499.6797881541,6327499.928359153,8.50085831187654,123.59190125726,0.199442568526814,0.0954838392976613,0.889502591706266,0,0.015013568996072,0
cwm_sti,all_species,1,1970s,BD31_1,12.021213720605614,44.691541501516376,157,BD31,467500.0543298067,6257499.600372754,8.30752583789895,141.770392841805,0.495589795438939,0,0.365681246668798,0,0.608284169479602,0.0260345838516002
cwm_sti,all_species,1,1970s,DC48_1,12.137986868430117,40.651312810971255,157,DC48,572499.603288505,6342499.944623605,8.26479885494516,129.172981416456,0.396325207662336,0,0.727678273378976,0,0.272321726621023,0
cwm_sti,all_species,1,1970s,DC49_1,12.145446639607512,41.07622250586605,157,DC49,572499.6280012622,6347499.879714389,8.19713963378508,128.109509327068,0.531422698134181,0.0163438086644951,0.418058043043522,0,0.541243479923247,0.0243546683687351
cwm_sti,all_species,1,1970s,DC50_1,12.086905700958699,41.49652105931603,157,DC50,577499.8267759397,6302500.006971771,8.56944885607148,121.291690820898,0.511991479072192,0,0,0.0243546668139943,0.412081452421421,0
cwm_sti,all_species,1,1970s,DC51_1,11.834718797353862,35.85141487559272,157,DC51,577499.8137447787,6307500.007805302,8.57794552259099,121.548891170617,0.498798443876854,0,0,0.120308688851647,0.0398439638129213,0.162563953971297
cwm_sti,all_species,1,1970s,DC52_1,11.963297172434862,20.133628757120363,157,DC52,577499.834045176,6312500.04834203,8.56982384575485,121.511361093791,0.74794252507505,0.0234264110423625,0.0706389741537754,0.134228900517111,0.1912258960663,0.1443466094455
cwm_sti,all_species,1,1970s,DC53_1,11.9318690220877,56.713774903710174,157,DC53,577499.7670313121,6317500.014979401,8.57249214501427,122.266824554035,0.810966822200948,0.122701589791784,0.176424228269703,0.0367115133746097,0.119348307780881,0.103550665409924
cwm_sti,all_species,1,1970s,BD32_1,12.007068333586226,35.51008608310488,157,BD32,467500.06232946395,6262499.710226541,8.32243426888259,137.61517952963,0.354545594780667,0,0.789402677178916,0,0.113115383626075,0.09748193919501
cwm_sti,all_species,1,1970s,DC56_1,12.08380185614579,39.335116270364,157,DC56,577499.6899038834,6332500.0401362395,8.51010320561743,122.766116742901,0.0108648407771283,0.00546225663612321,0.994537743363877,0,0,0
cwm_sti,all_species,1,1970s,DC57_1,12.154751522439687,47.51568266907663,157,DC57,577499.6237474973,6337499.940236413,8.31263781389278,130.447660608456,0.283926703855822,0.0919564105993425,0.838304070227088,0,0.0697395191735697,0
cwm_sti,all_species,1,1970s,DC58_1,12.136396795372265,47.47286329058343,157,DC58,577499.5821444269,6342499.991146208,8.26659740740062,121.806600396699,0.532353813311897,0,0.555634774804831,0,0.395655891569176,0.0487093336259935
cwm_sti,all_species,1,1970s,DC59_1,12.118122333141363,40.71688779874274,157,DC59,577499.5701581707,6347499.85890772,8.43039491283232,114.69574787951,0.0926734688856821,0.0487093336250362,0.951290666374964,0,0,0
cwm_sti,all_species,1,1970s,DC64_1,11.961577891187671,26.237741882942725,157,DC64,582499.7765719168,6322500.023200316,8.53457045022031,122.791999235649,0.724824491106517,0.0239956424127688,0.0555724786562307,0.2092816849908,0.0586411523832738,0.250790010667791
cwm_sti,all_species,1,1970s,DC65_1,11.981150728310054,44.57412510760016,157,DC65,582499.6844180265,6327500.009486454,8.53234340268414,122.033501485166,0.80962219166347,0.0343079647710262,0.186461497388489,0.220446489570641,0.211969851255877,0.153849930373998
cwm_sti,all_species,1,1970s,DC69_1,12.153231005959208,46.68157728536819,157,DC69,582499.5463454451,6347499.907984794,8.45053070529186,120.879523710331,0.0926734758824292,0.048709337501001,0.951290662498999,0,0,0
cwm_sti,all_species,1,1970s,DC79_1,12.109344354381204,43.36483100012049,157,DC79,587499.5162126686,6347499.914135292,8.34932712291729,125.384947321686,0.597585896441511,0,0.518773191818918,0,0.175015867449014,0.306210940732068
cwm_sti,all_species,1,1970s,DC89_1,11.964469730614484,42.87522098568666,157,DC89,592499.4952561076,6347499.988268283,8.46489618589696,118.396159617487,0.751730716132352,0.0748239139090567,0.0816870550954655,0.368839838474432,0.0585977515610296,0.13777612555872
